shipment_id,customer_id,origin_city,destination_city,carrier,shipment_mode,distance_km,package_weight,weather_condition,traffic_level,shipment_status,delay_hours,shipment_date
904,9bb7870c-a346-48de-882d-117e91fbfcd5,Tianzhou,Phuthaditjhaba,DHL,Road,1700,28,Clear,Medium,Delivered,51,3/23/2026
905,546b480b-9bc9-42b9-b2e7-eb6d37253a7f,Tuanalepe,Jiaojie,FedEx,Rail,688,7,Rain,Medium,In Transit,54,1/13/2026
906,f14ffcfb-1609-4c59-96be-190ae08d906c,Shankill,Paris 17,BlueDart,Road,1670,30,Rain,High,Delivered,4,5/16/2026
907,f10730a8-a331-44ef-833c-2a10b9294e71,Rencun,Sagara,BlueDart,Rail,2355,59,Storm,High,Delayed,57,3/11/2026
908,4ead1aee-95c6-45f2-9f4c-427985483deb,Vilque,Haiyan,DHL,Sea,1201,59,Heatwave,High,Exception,10,8/1/2024
909,34ebf7cd-5e08-4846-8a4f-37f816014927,Banqiao,Xin’an,UPS,Rail,258,90,Clear,Low,Delayed,64,9/23/2025
910,a5082630-438e-433f-85fe-fb91ae7d127a,Tukhlya,Orléans,FedEx,Air,1234,62,Storm,Medium,Delayed,56,3/8/2024
911,41b00eb9-bea1-4024-b90d-04ecd844f5bd,Lela,El Copey,BlueDart,Road,478,23,Fog,High,Delivered,28,3/21/2026
912,67eb7da8-d899-47fe-b038-c854d28d2a38,Quime,Pavlovka,Delhivery,Road,2478,43,Storm,Medium,In Transit,16,4/27/2024
913,0a5bb048-c22e-4f73-a5ac-a01b72d763fa,Xiaogang,Kaltan,UPS,Air,394,8,Fog,High,Delayed,27,2/21/2024
914,1e0c1ffa-add1-4f65-8f14-285dcf8e7ded,Šluknov,Krajan,UPS,Rail,57,11,Storm,Medium,Exception,42,2/17/2025
915,6c86a087-1128-4921-a834-f0ab4938c96f,Hněvotín,Shali,DHL,Air,168,55,Heatwave,High,In Transit,8,11/2/2024
916,b8fa3903-23a1-4234-ab5b-04bb5f34655b,Fengshan,Jiangkou,FedEx,Rail,1707,33,Heatwave,High,Delivered,53,7/4/2024
917,77bb0fe9-6b41-4686-a9f9-ff9c2916984c,Montélimar,Chŏngju,UPS,Road,762,35,Heatwave,Medium,Delayed,71,8/9/2025
918,d035aff4-8dd0-413e-9097-5d44cf6ff608,Ampelákia,Chengnan,DHL,Road,1750,9,Clear,High,Exception,11,10/1/2024
919,41180711-bdc6-41e1-a0e4-f9501931b777,Telde,Olszówka,DHL,Road,2503,26,Clear,Medium,Exception,30,8/20/2025
920,3cc8773a-2cf9-433e-9d12-0b238973193b,Zhangcun,Marisgama,UPS,Air,1464,75,Clear,Low,In Transit,59,6/3/2025
921,1feda209-7feb-42bf-80da-595f1b684715,Balkh,Teruel,UPS,Rail,2544,61,Heatwave,Medium,Delayed,58,5/8/2026
922,677e53a3-c09e-4a6c-8733-7b1c5cc6ce2c,Krujë,West Palm Beach,Delhivery,Road,1510,57,Storm,Medium,Delayed,66,4/10/2024
923,5de30fa9-6e26-41bc-8638-537e5aea405a,Dīvāndarreh,Fastiv,DHL,Sea,771,97,Fog,Medium,Delayed,23,11/11/2025
924,089fde4a-03c7-44ac-806f-04a57ac0f983,Bariri,Polo,BlueDart,Road,1454,97,Rain,Medium,Delayed,50,1/27/2025
925,b1e8efe0-16f8-480c-add1-8a0337ebe862,Baoxing,Gaide,Delhivery,Road,1934,30,Fog,Medium,Delivered,31,9/5/2024
926,6110f3a8-aa2a-4c97-a460-b49827260c3e,Wincrange,Blansko,BlueDart,Air,294,52,Rain,Medium,Delayed,30,3/29/2025
927,2abff5c2-884e-4a2b-be21-70c8a8583639,Benito Juarez,Lijia,Delhivery,Sea,1301,43,Rain,Low,In Transit,46,5/19/2024
928,b5b06e01-939d-47a4-99d4-25f5358b54e2,Novorossiysk,Kloulklubed,UPS,Air,2610,41,Clear,High,Delayed,71,9/24/2025
929,53d9d599-1d84-47a8-ba7f-6cd44c103adc,Chame,Xinxi,FedEx,Road,608,15,Rain,Low,Delayed,61,11/13/2025
930,399940d4-f346-4d92-a72f-04a67d6bd929,San Pedro,Sirdaryo,Delhivery,Rail,649,59,Storm,High,Delivered,38,12/31/2024
931,b2587624-7ac2-45cc-82a6-cab4cf9969b9,Hudson,Suwa,DHL,Air,1365,55,Storm,High,In Transit,58,10/27/2025
932,8307485c-4d3f-469b-a695-77a2c6ca2ec4,Herrljunga,Manta,FedEx,Road,1077,100,Heatwave,Low,Delayed,52,2/8/2026
933,6eb2cde3-b9ce-4b8e-b4ae-dff2175bc964,Jianfeng,Jetis,FedEx,Rail,1935,91,Heatwave,Medium,Exception,32,11/25/2024
934,ef475994-1a0e-4886-94c9-eeeb90d86563,Haninge,Zagórze,FedEx,Sea,328,67,Clear,High,Delayed,10,9/8/2024
935,9cff49af-537b-4c68-b978-9b7e327b9128,Porto de Mós,Chimbas,UPS,Air,1274,65,Rain,Medium,Delivered,28,3/23/2026
936,e9e21a30-3254-4a3c-879d-030da6623d42,Savyon,Villa Santa Rosa,FedEx,Sea,2691,39,Rain,Low,Delivered,31,12/21/2024
937,4fa19834-289e-4437-b635-ddc8f7029b89,Bratislava,Sukodono,FedEx,Sea,1491,67,Rain,Low,In Transit,38,5/26/2025
938,d7b40a80-5bd6-4b9e-aa03-6dc751e74bd6,Niyang,Shanmuqiao,UPS,Air,1659,100,Clear,High,In Transit,59,11/17/2024
939,2e2b490f-b32d-406f-a1e2-cf44cd937227,Trzcianka,Songjiang,BlueDart,Road,1494,35,Fog,Medium,Exception,9,4/24/2025
940,8c7fc033-8d34-41c3-a8ec-f3968f33a4b6,Kineshma,Xinglongchang,DHL,Rail,2720,64,Storm,High,Delivered,21,7/16/2024
941,5ed4dee0-0993-4540-9765-18094429f8c0,Pointe Michel,Arţās,Delhivery,Sea,1246,33,Rain,Medium,In Transit,4,1/17/2026
942,5b5f5a95-15be-4818-9688-71d96a715621,Batulenger Barat,Abastumani,DHL,Road,1299,50,Clear,Medium,Delivered,50,7/15/2024
943,6ea7d94a-356a-4439-9ad1-d685dfed5706,Tunbao,Stradbally,BlueDart,Rail,2890,54,Rain,Medium,Delayed,44,7/6/2025
944,29682038-e042-4795-bcae-19134de2efee,Pantaibesar,Lagoa,DHL,Rail,1654,81,Clear,Low,Exception,59,2/15/2025
945,d9286548-b5e5-4b3c-af4a-37e4c11cad0d,Sigetec,Boro Utara,DHL,Sea,1412,46,Heatwave,High,Delivered,64,5/10/2025
946,bafa09fa-bdea-4e73-a1b3-1b3e3e916737,Minnedosa,Kotanopan,DHL,Road,80,74,Rain,High,Exception,22,1/15/2025
947,7d211745-186c-455c-8c0b-511f30d9691a,Xinhe,Chennevières-sur-Marne,DHL,Rail,1503,41,Fog,High,In Transit,7,7/18/2025
948,f3a15d5a-b01b-4444-bfd5-8e7edba29dff,Munkedal,Kentongan,BlueDart,Rail,2546,6,Rain,High,Delivered,58,1/6/2026
949,1ba51570-2604-4aae-b06b-58dce6a12a19,Baní,Inglewood,FedEx,Rail,2801,21,Storm,Medium,In Transit,19,8/19/2024
950,03632f14-f4f2-47da-9ced-4a296f0915d9,Sanhui,Eslöv,Delhivery,Rail,2596,3,Clear,High,Exception,68,10/3/2024
951,fe362271-7c5e-4ce3-b1c1-cff079504918,Gustavsberg,Tianjiazhai,BlueDart,Road,1783,21,Storm,Medium,Exception,5,1/25/2025
952,69e3539b-d774-4639-a827-b841151de0af,Rehoboth,Mazār-e Sharīf,DHL,Air,425,9,Heatwave,Medium,Delayed,64,3/28/2025
953,711ff570-ec09-4a2c-922f-5abed6ac3126,Sosnovka,Rolante,DHL,Rail,2645,9,Storm,Low,Delivered,21,10/5/2024
954,ba87df34-fa03-403a-8dd1-a479e4c78da6,Penedono,Gavião,FedEx,Rail,1268,87,Clear,Low,In Transit,13,8/28/2025
955,d34dfaeb-fd66-4f3e-b3d6-452791902673,Maple Plain,Stoczek,Delhivery,Sea,588,39,Storm,Medium,Exception,3,4/21/2026
956,69d05d0e-b2a7-4250-b9e3-4046648ab61f,Pomahuaca,Osnabrück,DHL,Road,604,41,Clear,High,Delayed,50,5/19/2026
957,80a916c6-3682-42d9-8d68-0a81630bf9d8,Mora,Březová nad Svitavou,Delhivery,Road,1581,50,Rain,High,Delayed,57,3/16/2025
958,14ad3323-d59b-42aa-9a4f-1422bcf2fef4,Hualin,Dodola,DHL,Rail,1853,47,Storm,High,In Transit,27,3/31/2024
959,32b9ca36-204b-40d4-a5bc-2ed3309c79d8,Kakan,Bokor,FedEx,Road,1527,85,Fog,Medium,In Transit,27,3/28/2024
960,e46053e7-2811-4e56-a3b9-cf50eb41c4bf,Buyant,Riolândia,DHL,Rail,2898,50,Storm,High,Delivered,6,6/17/2025
961,b0e3b60b-fd3f-4d22-a626-bd316c78aca4,Thāru Shāh,Drayton Valley,DHL,Road,1363,66,Fog,High,Delivered,18,6/11/2025
962,e6500f04-11f7-4450-a3c8-4e0f41e9405a,Mayqayyng,Yangqiao,UPS,Road,1195,19,Heatwave,Low,Delayed,64,5/9/2025
963,5ab11424-96f0-435b-bd39-59c848f5ed3e,Wilmington,Hadabei,Delhivery,Air,2384,84,Rain,Medium,Delivered,38,10/5/2024
964,375047d0-4e5f-424d-9998-cab41640071c,Rocky Mountain House,Visby,DHL,Sea,1655,92,Storm,Low,Delayed,43,7/27/2024
965,c52104a2-bae5-4f3d-a30c-5a9390d3aeb7,Kilju,Trongsa,BlueDart,Sea,2273,57,Storm,High,Exception,58,4/8/2024
966,3fea80ad-931b-4e0f-be1f-085619d3ba4e,Hulutao,Višňové,BlueDart,Rail,1690,57,Fog,Medium,Delayed,28,5/16/2026
967,652c2f99-3675-47c4-b05f-ff1cb4b87f84,Żarów,Jawhar,BlueDart,Road,61,82,Heatwave,Low,Delivered,13,7/13/2025
968,009aa898-515e-475e-8238-af4a7050ff72,Ljungsbro,Mikulášovice,FedEx,Air,87,32,Storm,Medium,Delivered,44,1/27/2025
969,fba0c10b-42d9-4f0d-bdc6-431d3ad13eda,Valence,Thabazimbi,BlueDart,Road,2670,46,Heatwave,Low,In Transit,20,9/20/2024
970,7caa681b-5353-4a4d-b502-b26971d90994,Lanzhong,Jaru,Delhivery,Air,303,23,Heatwave,High,Delivered,5,8/24/2024
971,cc8cf8fb-41f2-4b1f-b067-81aa6fa07db3,Yuhuazhai,Cap-Santé,DHL,Air,2988,87,Storm,Low,Exception,4,5/8/2024
972,06a92861-b90e-44bd-8bfb-d883c22fddc1,Heliconia,Palaiomonástiron,UPS,Road,2262,7,Storm,Medium,Exception,59,3/8/2026
973,df359e74-e1cc-4f58-a8df-6b478dd56e52,Ayna,General Luna,UPS,Sea,2679,8,Storm,Low,Delayed,43,10/12/2024
974,5b3ad807-a111-4484-81c2-58d2e78c2047,Helsingborg,Tānk,BlueDart,Sea,1731,15,Rain,High,Delayed,46,3/2/2024
975,e6f9beeb-cacb-4028-8ccb-6753bb77c5cb,Arapongas,Sysert’,FedEx,Sea,615,88,Storm,Medium,In Transit,72,10/3/2024
976,e6458704-46be-4694-873d-b1a0c6cedc61,Kasingan,Hexi,UPS,Road,765,49,Fog,Low,Delayed,7,7/7/2025
977,6913921c-bf25-468f-bcac-6c0ed5dccede,Yishui,Washington,UPS,Air,243,93,Storm,Low,Exception,1,4/7/2025
978,9e0d0f90-9f94-4851-bab8-aaf2f0771011,Xiaoyang,Khashuri,DHL,Rail,1989,95,Storm,High,Delayed,9,10/11/2025
979,f645502b-3577-4b93-8b73-1f139419f84f,Lemery,Ventersburg,UPS,Rail,2153,10,Rain,High,Delayed,31,4/26/2025
980,488a93e4-2d3b-498d-b3f9-6bc992f45a65,Zhukovka,Hashtpar,BlueDart,Rail,1545,19,Rain,Medium,Exception,31,8/2/2025
981,8e79fefc-c460-4d8d-beca-8661dc8c5642,Chantepie,Tabūk,Delhivery,Sea,1271,63,Storm,High,Delivered,8,10/12/2024
982,70561a10-6877-42fa-85d6-375eacd704cb,Moanemani,Guaíra,BlueDart,Rail,2031,51,Heatwave,Medium,Exception,21,8/23/2024
983,e1951b58-0fd7-4aa3-acaf-785614c5d567,Sundsvall,Beijiang,Delhivery,Sea,981,17,Fog,Medium,In Transit,7,2/18/2024
984,be3eb186-c3e8-439c-bab6-3b55284f4026,Hashaat,Krajan,Delhivery,Sea,2948,77,Fog,Low,In Transit,36,9/29/2025
985,fe57d227-23ca-40b6-a952-a95c7d2a24a1,Rahayu Dua,Vesoul,Delhivery,Sea,903,84,Heatwave,Low,Delayed,66,5/9/2025
986,364145cf-22bd-44d3-ad8e-0b86357ec2a9,Daba,Juntang,DHL,Air,1181,33,Fog,Low,In Transit,45,5/18/2025
987,bd1693ed-0a75-4008-b543-49e96633bc69,Thạnh Hóa,Waigete,FedEx,Road,1828,73,Fog,Low,Exception,31,7/31/2025
988,b7db2dd1-a2c0-4836-89ee-64c6d0e39a4d,Cipicung,Oliveirinha,DHL,Air,585,8,Fog,Low,In Transit,51,7/18/2025
989,9923bb43-506a-4449-a247-8b85ecdb38fe,Tarutung,Gali,BlueDart,Rail,2073,47,Heatwave,Low,Delayed,60,2/4/2025
990,b8549801-e7da-42f1-bac6-11e1cf1ea328,Greensboro,San Bernardino,Delhivery,Air,1876,86,Storm,Medium,Delivered,63,7/10/2025
991,a3bf135f-a834-4c79-a8ef-e99e3eb42183,Tangguhang,Mafra,Delhivery,Road,158,27,Clear,Low,In Transit,56,11/22/2024
992,b64a7918-0550-45b3-821c-a0296195b5c8,Iowa City,Qingping,FedEx,Sea,2658,78,Heatwave,Medium,Exception,35,6/7/2024
993,28c9aa43-03cf-42f4-bf3f-bd657a9f42dd,Hønefoss,Mets Parni,DHL,Road,1196,5,Storm,High,Delayed,50,11/8/2025
994,a26107af-4a22-41b4-84c9-a22f695af1fe,Sosnovyy Bor,Khanāşir,Delhivery,Sea,401,43,Storm,High,In Transit,18,1/22/2026
995,e22e7fc4-4d6b-4b30-9959-05dfc72831d0,Thun,Sukadana,BlueDart,Air,1632,39,Clear,Medium,In Transit,55,3/9/2026
996,58534644-e211-489d-85d4-d922e4bb3a63,Al Ain,Nový Knín,BlueDart,Air,2526,95,Heatwave,High,Exception,7,8/31/2024
997,75fe5016-9e82-455e-b249-d938f586fc9a,Zhoupu,Sarpsborg,FedEx,Road,2582,78,Fog,Medium,Exception,37,6/9/2024
998,f32daf63-1f70-4a59-89c9-82e270e89d7e,Mailag,Nanlang,Delhivery,Air,147,46,Rain,Low,Delayed,27,4/20/2024
999,5d669848-4edc-494a-9a09-ba8bbf25a596,Houba,Roche Terre,Delhivery,Sea,1677,97,Heatwave,High,Delayed,20,3/31/2024
1000,77fc0267-3143-4716-9d68-a057b114d59d,Tahilt,General Luna,DHL,Sea,1534,28,Rain,Low,Delayed,27,5/17/2025
